scenario_name,merkle_proof_mode,payload_format,security_target_bits,soundness_assumption,total_explicit_query_count,round_query_counts,commitment_ood_samples,payload_bytes,upload_chunk_size,upload_chunks,heap_frame_bytes_requested,heap_pages_32k,stage,repetition,actual_cu,elapsed_ns,status,error,parser_bytes,sha_calls,sha_bytes,merkle_levels
whir_t100_capacity_full,minimal_subtree,canonical_payload,100.0,whir_capacity_full,28,18|10,2,1992,640,4,32768,1,total_sbf,4,71052,,ok,,1992,73,4944,19
whir_t100_capacity_full,minimal_subtree,canonical_payload,100.0,whir_capacity_full,28,18|10,2,1992,640,4,32768,1,parse_sbf,5,66188,,ok,,1992,73,4944,19
whir_t100_capacity_full,minimal_subtree,canonical_payload,100.0,whir_capacity_full,28,18|10,2,1992,640,4,32768,1,total_sbf,5,71052,,ok,,1992,73,4944,19
whir_t100_capacity_full,minimal_subtree,canonical_payload,100.0,whir_capacity_full,28,18|10,2,1992,640,4,32768,1,parse_sbf,6,66188,,ok,,1992,73,4944,19
whir_t100_capacity_full,minimal_subtree,canonical_payload,100.0,whir_capacity_full,28,18|10,2,1992,640,4,32768,1,total_sbf,6,71052,,ok,,1992,73,4944,19
whir_t100_capacity_full,minimal_subtree,canonical_payload,100.0,whir_capacity_full,28,18|10,2,1992,640,4,32768,1,parse_sbf,7,66188,,ok,,1992,73,4944,19
whir_t100_capacity_full,minimal_subtree,canonical_payload,100.0,whir_capacity_full,28,18|10,2,1992,640,4,32768,1,total_sbf,7,71052,,ok,,1992,73,4944,19
whir_t100_capacity_full,minimal_subtree,canonical_payload,100.0,whir_capacity_full,28,18|10,2,1992,640,4,32768,1,parse_sbf,8,66188,,ok,,1992,73,4944,19
whir_t100_capacity_full,minimal_subtree,canonical_payload,100.0,whir_capacity_full,28,18|10,2,1992,640,4,32768,1,total_sbf,8,71052,,ok,,1992,73,4944,19
whir_t100_capacity_full,minimal_subtree,canonical_payload,100.0,whir_capacity_full,28,18|10,2,1992,640,4,32768,1,parse_sbf,9,66188,,ok,,1992,73,4944,19
whir_t100_capacity_full,minimal_subtree,canonical_payload,100.0,whir_capacity_full,28,18|10,2,1992,640,4,32768,1,total_sbf,9,71052,,ok,,1992,73,4944,19
whir_t128_capacity_full,separate_paths,flat_nodes,128.0,whir_capacity_full,39,25|14,2,11328,640,18,32768,1,host_parse,0,,2281292,ok,,11328,356,24224,19
