scenario_name,path_variant,whir_fold_mode,merkle_proof_mode,query_reuse_mode,security_target_bits,soundness_assumption,total_explicit_query_count,round_query_counts,commitment_ood_samples,proof_bytes,upload_chunk_size,upload_chunks,heap_frame_bytes_requested,heap_pages_32k,stage,repetition,actual_cu,elapsed_ns,status,error,sha_calls,sha_bytes,merkle_levels,m31_mul_ops,cm31_mul_ops,qm31_mul_ops,field_mul_projection,extension_mul_projection,field_inv_projection
whir_t128_capacity_full,transcript_full,raw_fibers,minimal_subtree,per_query_inversion,128.0,whir_capacity_full,39,25|14,2,5932,640,10,32768,1,phase_ood,4,12144,,ok,,0,0,0,0,0,0,4014,325,50
whir_t128_capacity_full,transcript_full,raw_fibers,minimal_subtree,per_query_inversion,128.0,whir_capacity_full,39,25|14,2,5932,640,10,32768,1,phase_parse,4,1486,,ok,,0,0,0,0,0,0,4014,325,50
whir_t128_capacity_full,transcript_full,raw_fibers,minimal_subtree,per_query_inversion,128.0,whir_capacity_full,39,25|14,2,5932,640,10,32768,1,phase_per_round_queries,4,823777,,ok,,0,0,0,0,0,0,4014,325,50
whir_t128_capacity_full,transcript_full,raw_fibers,minimal_subtree,per_query_inversion,128.0,whir_capacity_full,39,25|14,2,5932,640,10,32768,1,phase_transcript_setup,4,19425,,ok,,0,0,0,0,0,0,4014,325,50
whir_t128_capacity_full,transcript_full,raw_fibers,minimal_subtree,per_query_inversion,128.0,whir_capacity_full,39,25|14,2,5932,640,10,32768,1,phase_final_round,5,49043,,ok,,0,0,0,0,0,0,4014,325,50
whir_t128_capacity_full,transcript_full,raw_fibers,minimal_subtree,per_query_inversion,128.0,whir_capacity_full,39,25|14,2,5932,640,10,32768,1,phase_folding,5,12462,,ok,,0,0,0,0,0,0,4014,325,50
whir_t128_capacity_full,transcript_full,raw_fibers,minimal_subtree,per_query_inversion,128.0,whir_capacity_full,39,25|14,2,5932,640,10,32768,1,phase_ood,5,12144,,ok,,0,0,0,0,0,0,4014,325,50
whir_t128_capacity_full,transcript_full,raw_fibers,minimal_subtree,per_query_inversion,128.0,whir_capacity_full,39,25|14,2,5932,640,10,32768,1,phase_parse,5,1486,,ok,,0,0,0,0,0,0,4014,325,50
whir_t128_capacity_full,transcript_full,raw_fibers,minimal_subtree,per_query_inversion,128.0,whir_capacity_full,39,25|14,2,5932,640,10,32768,1,phase_per_round_queries,5,823777,,ok,,0,0,0,0,0,0,4014,325,50
whir_t128_capacity_full,transcript_full,raw_fibers,minimal_subtree,per_query_inversion,128.0,whir_capacity_full,39,25|14,2,5932,640,10,32768,1,phase_transcript_setup,5,19425,,ok,,0,0,0,0,0,0,4014,325,50
whir_t128_capacity_full,transcript_full,raw_fibers,minimal_subtree,per_query_inversion,128.0,whir_capacity_full,39,25|14,2,5932,640,10,32768,1,phase_final_round,6,49043,,ok,,0,0,0,0,0,0,4014,325,50
whir_t128_capacity_full,transcript_full,raw_fibers,minimal_subtree,per_query_inversion,128.0,whir_capacity_full,39,25|14,2,5932,640,10,32768,1,phase_folding,6,12462,,ok,,0,0,0,0,0,0,4014,325,50
whir_t128_capacity_full,transcript_full,raw_fibers,minimal_subtree,per_query_inversion,128.0,whir_capacity_full,39,25|14,2,5932,640,10,32768,1,phase_ood,6,12144,,ok,,0,0,0,0,0,0,4014,325,50
