scenario_name,round0_variant,whir_fold_mode,merkle_proof_mode,security_target_bits,soundness_assumption,round_index,round_query_count,round_merkle_depth,round_ood_samples,round_selector_count,round_pow_bits,round_sumcheck_rounds,round_folding_pow_bits,proof_bytes,upload_chunk_size,upload_chunks,heap_frame_bytes_requested,heap_pages_32k,stage,repetition,actual_cu,elapsed_ns,status,error,sha_calls,sha_bytes,merkle_levels,m31_mul_ops,cm31_mul_ops,qm31_mul_ops,field_mul_projection,extension_mul_projection,field_inv_projection
whir_t128_capacity_full,round_reuse_batch_inverse,local_interpolant,separate_paths,128.0,whir_capacity_full,0,25,8,2,1,30,4,8,15468,640,25,32768,1,phase_parse,5,1475,,ok,,0,0,0,0,0,0,1537,376,2
whir_t128_capacity_full,round_reuse_batch_inverse,local_interpolant,separate_paths,128.0,whir_capacity_full,0,25,8,2,1,30,4,8,15468,640,25,32768,1,phase_per_round_queries,5,810049,,ok,,0,0,0,0,0,0,1537,376,2
whir_t128_capacity_full,round_reuse_batch_inverse,local_interpolant,separate_paths,128.0,whir_capacity_full,0,25,8,2,1,30,4,8,15468,640,25,32768,1,phase_folding,6,6307,,ok,,0,0,0,0,0,0,1537,376,2
whir_t128_capacity_full,round_reuse_batch_inverse,local_interpolant,separate_paths,128.0,whir_capacity_full,0,25,8,2,1,30,4,8,15468,640,25,32768,1,phase_ood,6,14761,,ok,,0,0,0,0,0,0,1537,376,2
whir_t128_capacity_full,round_reuse_batch_inverse,local_interpolant,separate_paths,128.0,whir_capacity_full,0,25,8,2,1,30,4,8,15468,640,25,32768,1,phase_parse,6,1475,,ok,,0,0,0,0,0,0,1537,376,2
whir_t128_capacity_full,round_reuse_batch_inverse,local_interpolant,separate_paths,128.0,whir_capacity_full,0,25,8,2,1,30,4,8,15468,640,25,32768,1,phase_per_round_queries,6,810049,,ok,,0,0,0,0,0,0,1537,376,2
whir_t128_capacity_full,round_reuse_batch_inverse,local_interpolant,separate_paths,128.0,whir_capacity_full,0,25,8,2,1,30,4,8,15468,640,25,32768,1,phase_folding,7,6307,,ok,,0,0,0,0,0,0,1537,376,2
whir_t128_capacity_full,round_reuse_batch_inverse,local_interpolant,separate_paths,128.0,whir_capacity_full,0,25,8,2,1,30,4,8,15468,640,25,32768,1,phase_ood,7,14761,,ok,,0,0,0,0,0,0,1537,376,2
whir_t128_capacity_full,round_reuse_batch_inverse,local_interpolant,separate_paths,128.0,whir_capacity_full,0,25,8,2,1,30,4,8,15468,640,25,32768,1,phase_parse,7,1475,,ok,,0,0,0,0,0,0,1537,376,2
whir_t128_capacity_full,round_reuse_batch_inverse,local_interpolant,separate_paths,128.0,whir_capacity_full,0,25,8,2,1,30,4,8,15468,640,25,32768,1,phase_per_round_queries,7,810049,,ok,,0,0,0,0,0,0,1537,376,2
whir_t128_capacity_full,round_reuse_batch_inverse,local_interpolant,separate_paths,128.0,whir_capacity_full,0,25,8,2,1,30,4,8,15468,640,25,32768,1,phase_folding,8,6307,,ok,,0,0,0,0,0,0,1537,376,2
whir_t128_capacity_full,round_reuse_batch_inverse,local_interpolant,separate_paths,128.0,whir_capacity_full,0,25,8,2,1,30,4,8,15468,640,25,32768,1,phase_ood,8,14761,,ok,,0,0,0,0,0,0,1537,376,2
whir_t128_capacity_full,round_reuse_batch_inverse,local_interpolant,separate_paths,128.0,whir_capacity_full,0,25,8,2,1,30,4,8,15468,640,25,32768,1,phase_parse,8,1475,,ok,,0,0,0,0,0,0,1537,376,2
whir_t128_capacity_full,round_reuse_batch_inverse,local_interpolant,separate_paths,128.0,whir_capacity_full,0,25,8,2,1,30,4,8,15468,640,25,32768,1,phase_per_round_queries,8,810049,,ok,,0,0,0,0,0,0,1537,376,2
whir_t128_capacity_full,round_reuse_batch_inverse,local_interpolant,separate_paths,128.0,whir_capacity_full,0,25,8,2,1,30,4,8,15468,640,25,32768,1,phase_folding,9,6307,,ok,,0,0,0,0,0,0,1537,376,2
whir_t128_capacity_full,round_reuse_batch_inverse,local_interpolant,separate_paths,128.0,whir_capacity_full,0,25,8,2,1,30,4,8,15468,640,25,32768,1,phase_ood,9,14761,,ok,,0,0,0,0,0,0,1537,376,2
whir_t128_capacity_full,round_reuse_batch_inverse,local_interpolant,separate_paths,128.0,whir_capacity_full,0,25,8,2,1,30,4,8,15468,640,25,32768,1,phase_parse,9,1475,,ok,,0,0,0,0,0,0,1537,376,2
whir_t128_capacity_full,round_reuse_batch_inverse,local_interpolant,separate_paths,128.0,whir_capacity_full,0,25,8,2,1,30,4,8,15468,640,25,32768,1,phase_per_round_queries,9,810049,,ok,,0,0,0,0,0,0,1537,376,2
whir_t128_capacity_full,baseline_round0,raw_fibers,minimal_subtree,128.0,whir_capacity_full,0,25,8,2,1,30,4,8,5932,640,10,32768,1,host_verify,0,,94453167,ok,,143,9274,354,2712,250,25,3516,325,50
whir_t128_capacity_full,baseline_round0,raw_fibers,minimal_subtree,128.0,whir_capacity_full,0,25,8,2,1,30,4,8,5932,640,10,32768,1,verify_sbf,0,844809,,ok,,143,9274,354,2712,250,25,3516,325,50
whir_t128_capacity_full,baseline_round0,raw_fibers,minimal_subtree,128.0,whir_capacity_full,0,25,8,2,1,30,4,8,5932,640,10,32768,1,verify_sbf,1,844809,,ok,,143,9274,354,2712,250,25,3516,325,50
whir_t128_capacity_full,baseline_round0,raw_fibers,minimal_subtree,128.0,whir_capacity_full,0,25,8,2,1,30,4,8,5932,640,10,32768,1,verify_sbf,2,844809,,ok,,143,9274,354,2712,250,25,3516,325,50
whir_t128_capacity_full,baseline_round0,raw_fibers,minimal_subtree,128.0,whir_capacity_full,0,25,8,2,1,30,4,8,5932,640,10,32768,1,verify_sbf,3,844809,,ok,,143,9274,354,2712,250,25,3516,325,50
whir_t128_capacity_full,baseline_round0,raw_fibers,minimal_subtree,128.0,whir_capacity_full,0,25,8,2,1,30,4,8,5932,640,10,32768,1,verify_sbf,4,844809,,ok,,143,9274,354,2712,250,25,3516,325,50
whir_t128_capacity_full,baseline_round0,raw_fibers,minimal_subtree,128.0,whir_capacity_full,0,25,8,2,1,30,4,8,5932,640,10,32768,1,verify_sbf,5,844809,,ok,,143,9274,354,2712,250,25,3516,325,50
whir_t128_capacity_full,baseline_round0,raw_fibers,minimal_subtree,128.0,whir_capacity_full,0,25,8,2,1,30,4,8,5932,640,10,32768,1,verify_sbf,6,844809,,ok,,143,9274,354,2712,250,25,3516,325,50
whir_t128_capacity_full,baseline_round0,raw_fibers,minimal_subtree,128.0,whir_capacity_full,0,25,8,2,1,30,4,8,5932,640,10,32768,1,verify_sbf,7,844809,,ok,,143,9274,354,2712,250,25,3516,325,50
whir_t128_capacity_full,baseline_round0,raw_fibers,minimal_subtree,128.0,whir_capacity_full,0,25,8,2,1,30,4,8,5932,640,10,32768,1,verify_sbf,8,844809,,ok,,143,9274,354,2712,250,25,3516,325,50
whir_t128_capacity_full,baseline_round0,raw_fibers,minimal_subtree,128.0,whir_capacity_full,0,25,8,2,1,30,4,8,5932,640,10,32768,1,verify_sbf,9,844809,,ok,,143,9274,354,2712,250,25,3516,325,50
whir_t128_capacity_full,baseline_round0,raw_fibers,minimal_subtree,128.0,whir_capacity_full,0,25,8,2,1,30,4,8,5932,640,10,32768,1,phase_folding,0,6311,,ok,,0,0,0,0,0,0,3516,325,50
whir_t128_capacity_full,baseline_round0,raw_fibers,minimal_subtree,128.0,whir_capacity_full,0,25,8,2,1,30,4,8,5932,640,10,32768,1,phase_ood,0,14763,,ok,,0,0,0,0,0,0,3516,325,50
whir_t128_capacity_full,baseline_round0,raw_fibers,minimal_subtree,128.0,whir_capacity_full,0,25,8,2,1,30,4,8,5932,640,10,32768,1,phase_parse,0,1471,,ok,,0,0,0,0,0,0,3516,325,50
whir_t128_capacity_full,baseline_round0,raw_fibers,minimal_subtree,128.0,whir_capacity_full,0,25,8,2,1,30,4,8,5932,640,10,32768,1,phase_per_round_queries,0,822904,,ok,,0,0,0,0,0,0,3516,325,50
whir_t128_capacity_full,baseline_round0,raw_fibers,minimal_subtree,128.0,whir_capacity_full,0,25,8,2,1,30,4,8,5932,640,10,32768,1,phase_folding,1,6311,,ok,,0,0,0,0,0,0,3516,325,50
whir_t128_capacity_full,baseline_round0,raw_fibers,minimal_subtree,128.0,whir_capacity_full,0,25,8,2,1,30,4,8,5932,640,10,32768,1,phase_ood,1,14763,,ok,,0,0,0,0,0,0,3516,325,50
whir_t128_capacity_full,baseline_round0,raw_fibers,minimal_subtree,128.0,whir_capacity_full,0,25,8,2,1,30,4,8,5932,640,10,32768,1,phase_parse,1,1471,,ok,,0,0,0,0,0,0,3516,325,50
whir_t128_capacity_full,baseline_round0,raw_fibers,minimal_subtree,128.0,whir_capacity_full,0,25,8,2,1,30,4,8,5932,640,10,32768,1,phase_per_round_queries,1,822904,,ok,,0,0,0,0,0,0,3516,325,50
whir_t128_capacity_full,baseline_round0,raw_fibers,minimal_subtree,128.0,whir_capacity_full,0,25,8,2,1,30,4,8,5932,640,10,32768,1,phase_folding,2,6311,,ok,,0,0,0,0,0,0,3516,325,50
whir_t128_capacity_full,baseline_round0,raw_fibers,minimal_subtree,128.0,whir_capacity_full,0,25,8,2,1,30,4,8,5932,640,10,32768,1,phase_ood,2,14763,,ok,,0,0,0,0,0,0,3516,325,50
whir_t128_capacity_full,baseline_round0,raw_fibers,minimal_subtree,128.0,whir_capacity_full,0,25,8,2,1,30,4,8,5932,640,10,32768,1,phase_parse,2,1471,,ok,,0,0,0,0,0,0,3516,325,50
whir_t128_capacity_full,baseline_round0,raw_fibers,minimal_subtree,128.0,whir_capacity_full,0,25,8,2,1,30,4,8,5932,640,10,32768,1,phase_per_round_queries,2,822904,,ok,,0,0,0,0,0,0,3516,325,50
whir_t128_capacity_full,baseline_round0,raw_fibers,minimal_subtree,128.0,whir_capacity_full,0,25,8,2,1,30,4,8,5932,640,10,32768,1,phase_folding,3,6311,,ok,,0,0,0,0,0,0,3516,325,50
whir_t128_capacity_full,baseline_round0,raw_fibers,minimal_subtree,128.0,whir_capacity_full,0,25,8,2,1,30,4,8,5932,640,10,32768,1,phase_ood,3,14763,,ok,,0,0,0,0,0,0,3516,325,50
whir_t128_capacity_full,baseline_round0,raw_fibers,minimal_subtree,128.0,whir_capacity_full,0,25,8,2,1,30,4,8,5932,640,10,32768,1,phase_parse,3,1471,,ok,,0,0,0,0,0,0,3516,325,50
whir_t128_capacity_full,baseline_round0,raw_fibers,minimal_subtree,128.0,whir_capacity_full,0,25,8,2,1,30,4,8,5932,640,10,32768,1,phase_per_round_queries,3,822904,,ok,,0,0,0,0,0,0,3516,325,50
whir_t128_capacity_full,baseline_round0,raw_fibers,minimal_subtree,128.0,whir_capacity_full,0,25,8,2,1,30,4,8,5932,640,10,32768,1,phase_folding,4,6311,,ok,,0,0,0,0,0,0,3516,325,50
whir_t128_capacity_full,baseline_round0,raw_fibers,minimal_subtree,128.0,whir_capacity_full,0,25,8,2,1,30,4,8,5932,640,10,32768,1,phase_ood,4,14763,,ok,,0,0,0,0,0,0,3516,325,50
whir_t128_capacity_full,baseline_round0,raw_fibers,minimal_subtree,128.0,whir_capacity_full,0,25,8,2,1,30,4,8,5932,640,10,32768,1,phase_parse,4,1471,,ok,,0,0,0,0,0,0,3516,325,50
whir_t128_capacity_full,baseline_round0,raw_fibers,minimal_subtree,128.0,whir_capacity_full,0,25,8,2,1,30,4,8,5932,640,10,32768,1,phase_per_round_queries,4,822904,,ok,,0,0,0,0,0,0,3516,325,50
whir_t128_capacity_full,baseline_round0,raw_fibers,minimal_subtree,128.0,whir_capacity_full,0,25,8,2,1,30,4,8,5932,640,10,32768,1,phase_folding,5,6311,,ok,,0,0,0,0,0,0,3516,325,50
whir_t128_capacity_full,baseline_round0,raw_fibers,minimal_subtree,128.0,whir_capacity_full,0,25,8,2,1,30,4,8,5932,640,10,32768,1,phase_ood,5,14763,,ok,,0,0,0,0,0,0,3516,325,50
whir_t128_capacity_full,baseline_round0,raw_fibers,minimal_subtree,128.0,whir_capacity_full,0,25,8,2,1,30,4,8,5932,640,10,32768,1,phase_parse,5,1471,,ok,,0,0,0,0,0,0,3516,325,50
whir_t128_capacity_full,baseline_round0,raw_fibers,minimal_subtree,128.0,whir_capacity_full,0,25,8,2,1,30,4,8,5932,640,10,32768,1,phase_per_round_queries,5,822904,,ok,,0,0,0,0,0,0,3516,325,50
whir_t128_capacity_full,baseline_round0,raw_fibers,minimal_subtree,128.0,whir_capacity_full,0,25,8,2,1,30,4,8,5932,640,10,32768,1,phase_folding,6,6311,,ok,,0,0,0,0,0,0,3516,325,50
whir_t128_capacity_full,baseline_round0,raw_fibers,minimal_subtree,128.0,whir_capacity_full,0,25,8,2,1,30,4,8,5932,640,10,32768,1,phase_ood,6,14763,,ok,,0,0,0,0,0,0,3516,325,50
whir_t128_capacity_full,baseline_round0,raw_fibers,minimal_subtree,128.0,whir_capacity_full,0,25,8,2,1,30,4,8,5932,640,10,32768,1,phase_parse,6,1471,,ok,,0,0,0,0,0,0,3516,325,50
whir_t128_capacity_full,baseline_round0,raw_fibers,minimal_subtree,128.0,whir_capacity_full,0,25,8,2,1,30,4,8,5932,640,10,32768,1,phase_per_round_queries,6,822904,,ok,,0,0,0,0,0,0,3516,325,50
whir_t128_capacity_full,baseline_round0,raw_fibers,minimal_subtree,128.0,whir_capacity_full,0,25,8,2,1,30,4,8,5932,640,10,32768,1,phase_folding,7,6311,,ok,,0,0,0,0,0,0,3516,325,50
whir_t128_capacity_full,baseline_round0,raw_fibers,minimal_subtree,128.0,whir_capacity_full,0,25,8,2,1,30,4,8,5932,640,10,32768,1,phase_ood,7,14763,,ok,,0,0,0,0,0,0,3516,325,50
whir_t128_capacity_full,baseline_round0,raw_fibers,minimal_subtree,128.0,whir_capacity_full,0,25,8,2,1,30,4,8,5932,640,10,32768,1,phase_parse,7,1471,,ok,,0,0,0,0,0,0,3516,325,50
whir_t128_capacity_full,baseline_round0,raw_fibers,minimal_subtree,128.0,whir_capacity_full,0,25,8,2,1,30,4,8,5932,640,10,32768,1,phase_per_round_queries,7,822904,,ok,,0,0,0,0,0,0,3516,325,50
whir_t128_capacity_full,baseline_round0,raw_fibers,minimal_subtree,128.0,whir_capacity_full,0,25,8,2,1,30,4,8,5932,640,10,32768,1,phase_folding,8,6311,,ok,,0,0,0,0,0,0,3516,325,50
whir_t128_capacity_full,baseline_round0,raw_fibers,minimal_subtree,128.0,whir_capacity_full,0,25,8,2,1,30,4,8,5932,640,10,32768,1,phase_ood,8,14763,,ok,,0,0,0,0,0,0,3516,325,50
whir_t128_capacity_full,baseline_round0,raw_fibers,minimal_subtree,128.0,whir_capacity_full,0,25,8,2,1,30,4,8,5932,640,10,32768,1,phase_parse,8,1471,,ok,,0,0,0,0,0,0,3516,325,50
whir_t128_capacity_full,baseline_round0,raw_fibers,minimal_subtree,128.0,whir_capacity_full,0,25,8,2,1,30,4,8,5932,640,10,32768,1,phase_per_round_queries,8,822904,,ok,,0,0,0,0,0,0,3516,325,50
whir_t128_capacity_full,baseline_round0,raw_fibers,minimal_subtree,128.0,whir_capacity_full,0,25,8,2,1,30,4,8,5932,640,10,32768,1,phase_folding,9,6311,,ok,,0,0,0,0,0,0,3516,325,50
whir_t128_capacity_full,baseline_round0,raw_fibers,minimal_subtree,128.0,whir_capacity_full,0,25,8,2,1,30,4,8,5932,640,10,32768,1,phase_ood,9,14763,,ok,,0,0,0,0,0,0,3516,325,50
whir_t128_capacity_full,baseline_round0,raw_fibers,minimal_subtree,128.0,whir_capacity_full,0,25,8,2,1,30,4,8,5932,640,10,32768,1,phase_parse,9,1471,,ok,,0,0,0,0,0,0,3516,325,50
whir_t128_capacity_full,baseline_round0,raw_fibers,minimal_subtree,128.0,whir_capacity_full,0,25,8,2,1,30,4,8,5932,640,10,32768,1,phase_per_round_queries,9,822904,,ok,,0,0,0,0,0,0,3516,325,50
whir_t128_capacity_full,round_reuse_batch_inverse,raw_fibers,minimal_subtree,128.0,whir_capacity_full,0,25,8,2,1,30,4,8,5932,640,10,32768,1,host_verify,0,,12348542,ok,,143,9274,354,1401,325,25,1437,376,2
whir_t128_capacity_full,round_reuse_batch_inverse,raw_fibers,minimal_subtree,128.0,whir_capacity_full,0,25,8,2,1,30,4,8,5932,640,10,32768,1,verify_sbf,0,792035,,ok,,143,9274,354,1401,325,25,1437,376,2
whir_t128_capacity_full,round_reuse_batch_inverse,raw_fibers,minimal_subtree,128.0,whir_capacity_full,0,25,8,2,1,30,4,8,5932,640,10,32768,1,verify_sbf,1,792035,,ok,,143,9274,354,1401,325,25,1437,376,2
whir_t128_capacity_full,round_reuse_batch_inverse,raw_fibers,minimal_subtree,128.0,whir_capacity_full,0,25,8,2,1,30,4,8,5932,640,10,32768,1,verify_sbf,2,792035,,ok,,143,9274,354,1401,325,25,1437,376,2
whir_t128_capacity_full,round_reuse_batch_inverse,raw_fibers,minimal_subtree,128.0,whir_capacity_full,0,25,8,2,1,30,4,8,5932,640,10,32768,1,verify_sbf,3,792035,,ok,,143,9274,354,1401,325,25,1437,376,2
whir_t128_capacity_full,round_reuse_batch_inverse,raw_fibers,minimal_subtree,128.0,whir_capacity_full,0,25,8,2,1,30,4,8,5932,640,10,32768,1,verify_sbf,4,792035,,ok,,143,9274,354,1401,325,25,1437,376,2
whir_t128_capacity_full,round_reuse_batch_inverse,raw_fibers,minimal_subtree,128.0,whir_capacity_full,0,25,8,2,1,30,4,8,5932,640,10,32768,1,verify_sbf,5,792035,,ok,,143,9274,354,1401,325,25,1437,376,2
whir_t128_capacity_full,round_reuse_batch_inverse,raw_fibers,minimal_subtree,128.0,whir_capacity_full,0,25,8,2,1,30,4,8,5932,640,10,32768,1,verify_sbf,6,792035,,ok,,143,9274,354,1401,325,25,1437,376,2
whir_t128_capacity_full,round_reuse_batch_inverse,raw_fibers,minimal_subtree,128.0,whir_capacity_full,0,25,8,2,1,30,4,8,5932,640,10,32768,1,verify_sbf,7,792035,,ok,,143,9274,354,1401,325,25,1437,376,2
whir_t128_capacity_full,round_reuse_batch_inverse,raw_fibers,minimal_subtree,128.0,whir_capacity_full,0,25,8,2,1,30,4,8,5932,640,10,32768,1,verify_sbf,8,792035,,ok,,143,9274,354,1401,325,25,1437,376,2
whir_t128_capacity_full,round_reuse_batch_inverse,raw_fibers,minimal_subtree,128.0,whir_capacity_full,0,25,8,2,1,30,4,8,5932,640,10,32768,1,verify_sbf,9,792035,,ok,,143,9274,354,1401,325,25,1437,376,2
whir_t128_capacity_full,round_reuse_batch_inverse,raw_fibers,minimal_subtree,128.0,whir_capacity_full,0,25,8,2,1,30,4,8,5932,640,10,32768,1,phase_folding,0,6311,,ok,,0,0,0,0,0,0,1437,376,2
whir_t128_capacity_full,round_reuse_batch_inverse,raw_fibers,minimal_subtree,128.0,whir_capacity_full,0,25,8,2,1,30,4,8,5932,640,10,32768,1,phase_ood,0,14763,,ok,,0,0,0,0,0,0,1437,376,2
whir_t128_capacity_full,round_reuse_batch_inverse,raw_fibers,minimal_subtree,128.0,whir_capacity_full,0,25,8,2,1,30,4,8,5932,640,10,32768,1,phase_parse,0,1471,,ok,,0,0,0,0,0,0,1437,376,2
whir_t128_capacity_full,round_reuse_batch_inverse,raw_fibers,minimal_subtree,128.0,whir_capacity_full,0,25,8,2,1,30,4,8,5932,640,10,32768,1,phase_per_round_queries,0,770130,,ok,,0,0,0,0,0,0,1437,376,2
whir_t128_capacity_full,round_reuse_batch_inverse,raw_fibers,minimal_subtree,128.0,whir_capacity_full,0,25,8,2,1,30,4,8,5932,640,10,32768,1,phase_folding,1,6311,,ok,,0,0,0,0,0,0,1437,376,2
whir_t128_capacity_full,round_reuse_batch_inverse,raw_fibers,minimal_subtree,128.0,whir_capacity_full,0,25,8,2,1,30,4,8,5932,640,10,32768,1,phase_ood,1,14763,,ok,,0,0,0,0,0,0,1437,376,2
whir_t128_capacity_full,round_reuse_batch_inverse,raw_fibers,minimal_subtree,128.0,whir_capacity_full,0,25,8,2,1,30,4,8,5932,640,10,32768,1,phase_parse,1,1471,,ok,,0,0,0,0,0,0,1437,376,2
whir_t128_capacity_full,round_reuse_batch_inverse,raw_fibers,minimal_subtree,128.0,whir_capacity_full,0,25,8,2,1,30,4,8,5932,640,10,32768,1,phase_per_round_queries,1,770130,,ok,,0,0,0,0,0,0,1437,376,2
whir_t128_capacity_full,round_reuse_batch_inverse,raw_fibers,minimal_subtree,128.0,whir_capacity_full,0,25,8,2,1,30,4,8,5932,640,10,32768,1,phase_folding,2,6311,,ok,,0,0,0,0,0,0,1437,376,2
whir_t128_capacity_full,round_reuse_batch_inverse,raw_fibers,minimal_subtree,128.0,whir_capacity_full,0,25,8,2,1,30,4,8,5932,640,10,32768,1,phase_ood,2,14763,,ok,,0,0,0,0,0,0,1437,376,2
whir_t128_capacity_full,round_reuse_batch_inverse,raw_fibers,minimal_subtree,128.0,whir_capacity_full,0,25,8,2,1,30,4,8,5932,640,10,32768,1,phase_parse,2,1471,,ok,,0,0,0,0,0,0,1437,376,2
whir_t128_capacity_full,round_reuse_batch_inverse,raw_fibers,minimal_subtree,128.0,whir_capacity_full,0,25,8,2,1,30,4,8,5932,640,10,32768,1,phase_per_round_queries,2,770130,,ok,,0,0,0,0,0,0,1437,376,2
whir_t128_capacity_full,round_reuse_batch_inverse,raw_fibers,minimal_subtree,128.0,whir_capacity_full,0,25,8,2,1,30,4,8,5932,640,10,32768,1,phase_folding,3,6311,,ok,,0,0,0,0,0,0,1437,376,2
whir_t128_capacity_full,round_reuse_batch_inverse,raw_fibers,minimal_subtree,128.0,whir_capacity_full,0,25,8,2,1,30,4,8,5932,640,10,32768,1,phase_ood,3,14763,,ok,,0,0,0,0,0,0,1437,376,2
whir_t128_capacity_full,round_reuse_batch_inverse,raw_fibers,minimal_subtree,128.0,whir_capacity_full,0,25,8,2,1,30,4,8,5932,640,10,32768,1,phase_parse,3,1471,,ok,,0,0,0,0,0,0,1437,376,2
whir_t128_capacity_full,round_reuse_batch_inverse,raw_fibers,minimal_subtree,128.0,whir_capacity_full,0,25,8,2,1,30,4,8,5932,640,10,32768,1,phase_per_round_queries,3,770130,,ok,,0,0,0,0,0,0,1437,376,2
whir_t128_capacity_full,round_reuse_batch_inverse,raw_fibers,minimal_subtree,128.0,whir_capacity_full,0,25,8,2,1,30,4,8,5932,640,10,32768,1,phase_folding,4,6311,,ok,,0,0,0,0,0,0,1437,376,2
whir_t128_capacity_full,round_reuse_batch_inverse,raw_fibers,minimal_subtree,128.0,whir_capacity_full,0,25,8,2,1,30,4,8,5932,640,10,32768,1,phase_ood,4,14763,,ok,,0,0,0,0,0,0,1437,376,2
whir_t128_capacity_full,round_reuse_batch_inverse,raw_fibers,minimal_subtree,128.0,whir_capacity_full,0,25,8,2,1,30,4,8,5932,640,10,32768,1,phase_parse,4,1471,,ok,,0,0,0,0,0,0,1437,376,2
whir_t128_capacity_full,round_reuse_batch_inverse,raw_fibers,minimal_subtree,128.0,whir_capacity_full,0,25,8,2,1,30,4,8,5932,640,10,32768,1,phase_per_round_queries,4,770130,,ok,,0,0,0,0,0,0,1437,376,2
whir_t128_capacity_full,round_reuse_batch_inverse,raw_fibers,minimal_subtree,128.0,whir_capacity_full,0,25,8,2,1,30,4,8,5932,640,10,32768,1,phase_folding,5,6311,,ok,,0,0,0,0,0,0,1437,376,2
whir_t128_capacity_full,round_reuse_batch_inverse,raw_fibers,minimal_subtree,128.0,whir_capacity_full,0,25,8,2,1,30,4,8,5932,640,10,32768,1,phase_ood,5,14763,,ok,,0,0,0,0,0,0,1437,376,2
whir_t128_capacity_full,round_reuse_batch_inverse,raw_fibers,minimal_subtree,128.0,whir_capacity_full,0,25,8,2,1,30,4,8,5932,640,10,32768,1,phase_parse,5,1471,,ok,,0,0,0,0,0,0,1437,376,2
whir_t128_capacity_full,round_reuse_batch_inverse,raw_fibers,minimal_subtree,128.0,whir_capacity_full,0,25,8,2,1,30,4,8,5932,640,10,32768,1,phase_per_round_queries,5,770130,,ok,,0,0,0,0,0,0,1437,376,2
whir_t128_capacity_full,round_reuse_batch_inverse,raw_fibers,minimal_subtree,128.0,whir_capacity_full,0,25,8,2,1,30,4,8,5932,640,10,32768,1,phase_folding,6,6311,,ok,,0,0,0,0,0,0,1437,376,2
whir_t128_capacity_full,round_reuse_batch_inverse,raw_fibers,minimal_subtree,128.0,whir_capacity_full,0,25,8,2,1,30,4,8,5932,640,10,32768,1,phase_ood,6,14763,,ok,,0,0,0,0,0,0,1437,376,2
whir_t128_capacity_full,round_reuse_batch_inverse,raw_fibers,minimal_subtree,128.0,whir_capacity_full,0,25,8,2,1,30,4,8,5932,640,10,32768,1,phase_parse,6,1471,,ok,,0,0,0,0,0,0,1437,376,2
whir_t128_capacity_full,round_reuse_batch_inverse,raw_fibers,minimal_subtree,128.0,whir_capacity_full,0,25,8,2,1,30,4,8,5932,640,10,32768,1,phase_per_round_queries,6,770130,,ok,,0,0,0,0,0,0,1437,376,2
whir_t128_capacity_full,round_reuse_batch_inverse,raw_fibers,minimal_subtree,128.0,whir_capacity_full,0,25,8,2,1,30,4,8,5932,640,10,32768,1,phase_folding,7,6311,,ok,,0,0,0,0,0,0,1437,376,2
whir_t128_capacity_full,round_reuse_batch_inverse,raw_fibers,minimal_subtree,128.0,whir_capacity_full,0,25,8,2,1,30,4,8,5932,640,10,32768,1,phase_ood,7,14763,,ok,,0,0,0,0,0,0,1437,376,2
whir_t128_capacity_full,round_reuse_batch_inverse,raw_fibers,minimal_subtree,128.0,whir_capacity_full,0,25,8,2,1,30,4,8,5932,640,10,32768,1,phase_parse,7,1471,,ok,,0,0,0,0,0,0,1437,376,2
whir_t128_capacity_full,round_reuse_batch_inverse,raw_fibers,minimal_subtree,128.0,whir_capacity_full,0,25,8,2,1,30,4,8,5932,640,10,32768,1,phase_per_round_queries,7,770130,,ok,,0,0,0,0,0,0,1437,376,2
whir_t128_capacity_full,round_reuse_batch_inverse,raw_fibers,minimal_subtree,128.0,whir_capacity_full,0,25,8,2,1,30,4,8,5932,640,10,32768,1,phase_folding,8,6311,,ok,,0,0,0,0,0,0,1437,376,2
whir_t128_capacity_full,round_reuse_batch_inverse,raw_fibers,minimal_subtree,128.0,whir_capacity_full,0,25,8,2,1,30,4,8,5932,640,10,32768,1,phase_ood,8,14763,,ok,,0,0,0,0,0,0,1437,376,2
whir_t128_capacity_full,round_reuse_batch_inverse,raw_fibers,minimal_subtree,128.0,whir_capacity_full,0,25,8,2,1,30,4,8,5932,640,10,32768,1,phase_parse,8,1471,,ok,,0,0,0,0,0,0,1437,376,2
whir_t128_capacity_full,round_reuse_batch_inverse,raw_fibers,minimal_subtree,128.0,whir_capacity_full,0,25,8,2,1,30,4,8,5932,640,10,32768,1,phase_per_round_queries,8,770130,,ok,,0,0,0,0,0,0,1437,376,2
whir_t128_capacity_full,round_reuse_batch_inverse,raw_fibers,minimal_subtree,128.0,whir_capacity_full,0,25,8,2,1,30,4,8,5932,640,10,32768,1,phase_folding,9,6311,,ok,,0,0,0,0,0,0,1437,376,2
whir_t128_capacity_full,round_reuse_batch_inverse,raw_fibers,minimal_subtree,128.0,whir_capacity_full,0,25,8,2,1,30,4,8,5932,640,10,32768,1,phase_ood,9,14763,,ok,,0,0,0,0,0,0,1437,376,2
whir_t128_capacity_full,round_reuse_batch_inverse,raw_fibers,minimal_subtree,128.0,whir_capacity_full,0,25,8,2,1,30,4,8,5932,640,10,32768,1,phase_parse,9,1471,,ok,,0,0,0,0,0,0,1437,376,2
whir_t128_capacity_full,round_reuse_batch_inverse,raw_fibers,minimal_subtree,128.0,whir_capacity_full,0,25,8,2,1,30,4,8,5932,640,10,32768,1,phase_per_round_queries,9,770130,,ok,,0,0,0,0,0,0,1437,376,2
